window_id,attack_type,is_attack,packet_count,byte_count,mean_pkt_size,syn_count,synack_count,fin_count,rst_count,ack_count,psh_count,icmp_count,udp_count,unique_src,unique_dst_ports,new_connections,syn_to_synack_ratio,iat_mean,iat_std,rf_pred,rf_score,lr_pred,if_pred,if_score,in_test,snort_detection,risk_raw,risk_score,risk_level,snort_only,ml_only,hybrid
170,BENIGN,0,8,713,89.12,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0355917539988717,0,0,0.0053,0.0053,LOW,0,0,0
172,BENIGN,0,16,3992,249.5,2,2,2,0,14,7,0,0,3,3,2,1.0,0.0492,0.172,0,0.3342988986689292,1,1,0.6459590022925014,0,0,0.2808,0.2808,LOW,0,0,0
173,BENIGN,0,11,896,81.45,1,1,4,0,10,2,0,0,2,3,1,1.0,0.0652,0.1844,0,0.1107217550548142,0,1,0.5600798117122645,1,0,0.1449,0.1449,LOW,0,0,0
174,BENIGN,0,9,1492,165.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0022199658781788,0,0,0.0003,0.0003,LOW,0,0,0
175,BENIGN,0,8,764,95.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0282351312625172,0,0,0.0042,0.0042,LOW,0,0,0
177,BENIGN,0,8,790,98.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.028858302618094,0,0,0.0043,0.0043,LOW,0,0,0
178,BENIGN,0,8,851,106.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0205126864063915,0,0,0.0031,0.0031,LOW,0,0,0
179,BENIGN,0,8,1052,131.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0148190898342473,0,0,0.0022,0.0022,LOW,0,0,0
180,BENIGN,0,81,15204,187.7,9,9,18,0,72,27,0,0,2,10,9,1.0,0.0048,0.0069,0,0.0088101557570377,0,1,0.7821601876273311,0,0,0.1222,0.1222,LOW,0,0,0
181,BENIGN,0,8,974,121.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.014023886344392,0,0,0.0021,0.0021,LOW,0,0,0
182,BENIGN,0,8,854,106.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0216804950293497,0,0,0.0033,0.0033,LOW,0,0,0
183,BENIGN,0,10,1925,192.5,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0334247711010908,1,0,0.0057,0.0057,LOW,0,0,0
184,BENIGN,0,9,884,98.22,1,1,2,0,7,2,1,0,2,2,1,1.0,0.005,0.0063,0,0.0,0,0,0.2215497671025073,0,0,0.0332,0.0332,LOW,0,0,0
185,BENIGN,0,8,810,101.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0276260860667844,1,0,0.0041,0.0041,LOW,0,0,0
186,BENIGN,0,9,2035,226.11,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0411205568676376,0,0,0.0062,0.0062,LOW,0,0,0
188,BENIGN,0,9,1346,149.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0005800067604318,0,0,0.0001,0.0001,LOW,0,0,0
189,BENIGN,0,8,1289,161.12,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0505805374290709,1,0,0.0076,0.0076,LOW,0,0,0
190,BENIGN,0,10,2162,216.2,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0474230461375366,1,0,0.0078,0.0078,LOW,0,0,0
191,BENIGN,0,10,1584,158.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0356519076546698,0,0,0.006,0.006,LOW,0,0,0
192,BENIGN,0,18,3039,168.83,2,2,4,0,16,6,0,0,3,3,2,1.0,0.038,0.1359,0,0.2020096360948452,1,1,0.5284965344704419,0,0,0.1904,0.1904,LOW,0,0,0
193,BENIGN,0,10,2714,271.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0889452144839694,0,0,0.014,0.014,LOW,0,0,0
194,BENIGN,0,10,2391,239.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0529187036426356,1,0,0.0086,0.0086,LOW,0,0,0
196,BENIGN,0,10,1598,159.8,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0362696709014262,0,0,0.0061,0.0061,LOW,0,0,0
197,BENIGN,0,8,929,116.12,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0141174288107334,1,0,0.0021,0.0021,LOW,0,0,0
198,BENIGN,0,99,18431,186.17,11,11,22,0,88,33,0,0,2,12,11,1.0,0.0046,0.0066,0,0.2236073354306018,0,1,0.9442392508398176,0,0,0.2646,0.4,MEDIUM,0,0,0
199,BENIGN,0,20,4385,219.25,2,2,4,0,17,7,1,0,3,3,2,1.0,0.0471,0.1831,0,0.031322049162129,0,1,0.6912676056847407,0,0,0.1209,0.1209,LOW,0,0,0
201,BENIGN,0,9,1220,135.56,1,1,2,0,7,2,1,0,2,2,1,1.0,0.005,0.0063,0,0.0,0,0,0.2285173717437997,0,0,0.0343,0.0343,LOW,0,0,0
202,BENIGN,0,10,1981,198.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0386664098486144,0,0,0.0064,0.0064,LOW,0,0,0
203,BENIGN,0,73,12781,175.08,9,8,16,0,64,24,0,0,2,9,9,1.125,0.0066,0.0094,0,0.0694146113844923,0,1,0.8010515110032755,1,0,0.1583,0.1583,LOW,0,0,0
204,BENIGN,0,27,4788,177.33,2,3,6,0,25,10,0,0,2,4,2,0.667,0.0309,0.1272,0,0.1244013041254801,0,1,0.7088078631274445,1,0,0.1747,0.1747,LOW,0,0,0
206,BENIGN,0,10,1751,175.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0324222526445492,1,0,0.0055,0.0055,LOW,0,0,0
207,BENIGN,0,8,881,110.12,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0181784468252376,0,0,0.0027,0.0027,LOW,0,0,0
208,BENIGN,0,18,2999,166.61,2,2,4,0,16,6,0,0,3,3,2,1.0,0.0422,0.153,0,0.2678932004297245,1,1,0.5269856663029073,1,0,0.2264,0.2264,LOW,0,0,0
209,BENIGN,0,8,740,92.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0326753144160371,0,0,0.0049,0.0049,LOW,0,0,0
210,BENIGN,0,9,1132,125.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0130783913963493,0,0,0.002,0.002,LOW,0,0,0
212,BENIGN,0,10,1908,190.8,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0334994330076271,0,0,0.0057,0.0057,LOW,0,0,0
213,BENIGN,0,10,1766,176.6,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.032879481164342,1,0,0.0056,0.0056,LOW,0,0,0
215,BENIGN,0,8,636,79.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0076231823432356,0,0,0.058576298247399,0,0,0.013,0.013,LOW,0,0,0
216,BENIGN,0,8,878,109.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0215268161441312,0,0,0.0032,0.0032,LOW,0,0,0
218,BENIGN,0,9,948,105.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0229563276656475,0,0,0.0034,0.0034,LOW,0,0,0
219,BENIGN,0,8,1037,129.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0147690964922659,0,0,0.0022,0.0022,LOW,0,0,0
220,BENIGN,0,11,2928,266.18,1,1,2,0,9,4,1,0,2,2,1,1.0,0.004,0.0037,0,0.003572542901716,0,0,0.3491440137566649,0,0,0.0543,0.0543,LOW,0,0,0
221,BENIGN,0,9,1066,118.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0166279461028096,0,0,0.0025,0.0025,LOW,0,0,0
222,BENIGN,0,10,2256,225.6,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0494133882556403,0,0,0.0081,0.0081,LOW,0,0,0
223,BENIGN,0,10,1894,189.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0335342063541848,0,0,0.0057,0.0057,LOW,0,0,0
225,BENIGN,0,10,1542,154.2,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0408810160315281,0,0,0.0068,0.0068,LOW,0,0,0
227,BENIGN,0,10,1156,115.6,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.0010008741258741,0,0,0.0782860203767893,0,0,0.0123,0.0123,LOW,0,0,0
228,BENIGN,0,8,860,107.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0222153307637131,0,0,0.0033,0.0033,LOW,0,0,0
230,BENIGN,0,8,831,103.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0258541057406286,0,0,0.0039,0.0039,LOW,0,0,0
231,BENIGN,0,9,1569,174.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0047543556274303,0,0,0.0007,0.0007,LOW,0,0,0
232,BENIGN,0,9,1718,190.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0141662615582244,0,0,0.0021,0.0021,LOW,0,0,0
233,BENIGN,0,10,2342,234.2,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0569987052852598,1,0,0.0092,0.0092,LOW,0,0,0
235,BENIGN,0,8,647,80.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0076231823432356,0,0,0.0520389150274869,1,0,0.012,0.012,LOW,0,0,0
236,BENIGN,0,9,1197,133.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0067273702573048,1,0,0.001,0.001,LOW,0,0,0
237,BENIGN,0,9,862,95.78,1,1,2,0,7,2,1,0,2,2,1,1.0,0.005,0.0063,0,0.0,0,0,0.228508838282865,0,0,0.0343,0.0343,LOW,0,0,0
238,BENIGN,0,10,2031,203.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0420746980891345,0,0,0.007,0.007,LOW,0,0,0
239,BENIGN,0,9,1215,135.0,1,1,2,0,7,2,1,0,3,2,1,1.0,0.005,0.0063,0,0.0296962430395605,1,0,0.4571887629511256,1,0,0.0849,0.0849,LOW,0,0,0
240,BENIGN,0,9,1048,116.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0170192651682147,1,0,0.0026,0.0026,LOW,0,0,0
242,BENIGN,0,9,1140,126.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0129782195290631,0,0,0.0019,0.0019,LOW,0,0,0
243,BENIGN,0,21,4349,207.1,2,2,4,0,18,8,1,0,3,3,2,1.0,0.0377,0.1479,0,0.0600904758730488,1,1,0.6841267509756693,0,0,0.1357,0.1357,LOW,0,0,0
244,BENIGN,0,9,1949,216.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0287235737774508,0,0,0.0043,0.0043,LOW,0,0,0
245,BENIGN,0,10,1521,152.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0420974570815575,1,0,0.007,0.007,LOW,0,0,0
247,BENIGN,0,9,2145,238.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0601642336521489,1,0,0.009,0.009,LOW,0,0,0
248,BENIGN,0,19,4111,216.37,2,2,4,0,17,7,0,0,3,3,2,1.0,0.0439,0.1656,0,0.0401142956373557,0,1,0.5515600368309888,1,0,0.1048,0.1048,LOW,0,0,0
250,BENIGN,0,73,12818,175.59,8,8,16,0,65,25,0,0,3,9,8,1.0,0.0098,0.0457,0,0.3525640869584464,1,1,0.8776714418503967,1,0,0.3256,0.4,MEDIUM,0,0,0
251,BENIGN,0,8,1060,132.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0152898783159474,0,0,0.0023,0.0023,LOW,0,0,0
252,HTTP_ATTACK,1,14,1522,108.71,2,2,3,0,12,4,0,0,3,3,2,1.0,0.0033,0.0039,1,0.7748735185245367,1,1,0.5263989340761847,0,1,0.8051,0.8051,HIGH,1,1,1
253,HTTP_ATTACK,1,24,2512,104.67,4,4,4,0,20,8,0,0,2,5,4,1.0,0.0356,0.0822,1,0.8615455214356854,1,1,0.7002584284357843,0,1,0.8789,0.8789,HIGH,1,1,1
254,HTTP_ATTACK,1,32,3268,102.12,5,5,6,0,27,10,0,0,3,6,5,1.0,0.0262,0.0699,1,0.9909389960830086,1,1,0.8430726703040159,0,1,0.9715,0.9715,HIGH,1,1,1
255,HTTP_ATTACK,1,27,3891,144.11,4,4,5,0,23,9,0,0,3,5,4,1.0,0.0227,0.0657,1,0.9749829323687136,1,1,0.8022035170897057,0,1,0.9566,0.9566,HIGH,1,1,1
256,HTTP_ATTACK,1,28,3079,109.96,4,4,5,0,24,10,0,0,3,5,4,1.0,0.0272,0.0693,1,0.9592193421308408,1,1,0.816911603296263,1,1,0.9501,0.9501,HIGH,1,1,1
257,BENIGN,0,9,1232,136.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0052544952990738,1,0,0.0008,0.0008,LOW,0,0,0
259,BENIGN,0,12,2565,213.75,2,2,2,0,10,4,0,0,2,3,2,1.0,0.0691,0.2081,0,0.0659336451731488,0,1,0.5907368904798433,0,0,0.1249,0.1249,LOW,0,0,0
260,BENIGN,0,14,3140,224.29,1,1,2,0,12,6,1,0,2,3,1,1.0,0.0758,0.2475,0,0.1410613030340252,0,1,0.7165175580700595,0,0,0.1851,0.1851,LOW,0,0,0
261,BENIGN,0,3,120,40.0,0,0,2,0,3,0,0,0,2,2,0,0.0,0.001,0.0,0,0.0230043009710347,0,1,0.737416240478715,0,0,0.1233,0.1233,LOW,0,0,0
262,BENIGN,0,11,2108,191.64,1,1,2,0,9,4,1,0,2,2,1,1.0,0.004,0.0037,0,0.0,0,0,0.2607818717918176,0,0,0.0391,0.0391,LOW,0,0,0
263,BENIGN,0,9,1746,194.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0139859605936189,0,0,0.0021,0.0021,LOW,0,0,0
265,BENIGN,0,9,698,77.56,1,1,2,0,7,2,1,0,2,2,1,1.0,0.005,0.0063,0,0.0146878198567041,0,0,0.249090218164688,1,0,0.0454,0.0454,LOW,0,0,0
266,BENIGN,0,8,1095,136.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0194068564961411,0,0,0.0029,0.0029,LOW,0,0,0
267,BENIGN,0,10,1720,172.0,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,0,0.0014717223650385,0,0,0.1945953961065784,0,0,0.03,0.03,LOW,0,0,0
269,BENIGN,0,10,2061,206.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0451815444228271,0,0,0.0074,0.0074,LOW,0,0,0
270,BENIGN,0,10,1504,150.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0429701398409451,0,0,0.0071,0.0071,LOW,0,0,0
271,BENIGN,0,18,2688,149.33,2,2,4,0,16,6,0,0,2,3,2,1.0,0.0379,0.1357,0,0.116823199329427,0,0,0.4495278393037967,0,0,0.1317,0.1317,LOW,0,0,0
272,BENIGN,0,8,1026,128.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.014831330252815,0,0,0.0022,0.0022,LOW,0,0,0
274,BENIGN,0,9,910,101.11,1,1,2,0,7,2,1,0,2,2,1,1.0,0.005,0.0063,0,0.0,0,0,0.2148526810319394,0,0,0.0322,0.0322,LOW,0,0,0
275,BENIGN,0,10,2360,236.0,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0554141792717414,0,0,0.009,0.009,LOW,0,0,0
276,BENIGN,0,20,4159,207.95,2,2,4,0,18,8,0,0,2,3,2,1.0,0.0333,0.1261,0,0.1466357963500026,0,0,0.5215503442143904,1,0,0.1589,0.1589,LOW,0,0,0
277,BENIGN,0,10,1487,148.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0444058730408485,0,0,0.0073,0.0073,LOW,0,0,0
278,BENIGN,0,8,830,103.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0258541057406286,1,0,0.0039,0.0039,LOW,0,0,0
279,BENIGN,0,5,826,165.2,1,1,0,0,4,2,0,0,2,2,1,1.0,0.0025,0.0026,0,0.0323688544593053,0,0,0.4134557344421778,0,0,0.0798,0.0798,LOW,0,0,0
280,BENIGN,0,3,120,40.0,0,0,2,0,3,0,0,0,2,2,0,0.0,0.001,0.0,0,0.0230043009710347,0,1,0.737416240478715,0,0,0.1233,0.1233,LOW,0,0,0
281,BENIGN,0,8,1047,130.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0148190898342473,0,0,0.0022,0.0022,LOW,0,0,0
282,BENIGN,0,9,1745,193.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0139859605936189,0,0,0.0021,0.0021,LOW,0,0,0
283,BENIGN,0,10,1114,111.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.0010008741258741,0,0,0.0836192206935469,1,0,0.0131,0.0131,LOW,0,0,0
284,BENIGN,0,17,2650,155.88,2,2,4,0,15,5,0,0,3,3,2,1.0,0.0418,0.1457,0,0.4233554982423771,1,1,0.5596681804227087,1,0,0.3168,0.3168,LOW,0,0,0
286,BENIGN,0,10,1958,195.8,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,0,0.0050442652667546,0,0,0.2278935186969554,0,0,0.037,0.037,LOW,0,0,0
287,BENIGN,0,18,1863,103.5,2,2,4,0,15,5,1,0,2,3,2,1.0,0.0427,0.1528,0,0.1395932348847176,0,1,0.652271263968434,0,0,0.1746,0.1746,LOW,0,0,0
288,BENIGN,0,9,2040,226.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0407936899197644,0,0,0.0061,0.0061,LOW,0,0,0
289,BENIGN,0,9,1539,171.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0059173927786488,0,0,0.0009,0.0009,LOW,0,0,0
290,BENIGN,0,9,1173,130.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0074825826039066,0,0,0.0011,0.0011,LOW,0,0,0
291,BENIGN,0,8,1198,149.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0272711780376603,0,0,0.0041,0.0041,LOW,0,0,0
292,BENIGN,0,9,2086,231.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0476021736109174,0,0,0.0071,0.0071,LOW,0,0,0
294,BENIGN,0,19,3173,167.0,2,2,4,0,17,7,0,0,2,3,2,1.0,0.0474,0.1799,0,0.0210539312830866,0,0,0.4674139865850275,1,0,0.0817,0.0817,LOW,0,0,0
296,BENIGN,0,9,1141,126.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0129782195290631,0,0,0.0019,0.0019,LOW,0,0,0
297,BENIGN,0,5,1003,200.6,1,1,0,0,4,2,0,0,2,2,1,1.0,0.0025,0.0026,0,0.0411935172724074,0,0,0.4085865311849759,1,0,0.0839,0.0839,LOW,0,0,0
298,BENIGN,0,3,120,40.0,0,0,2,0,3,0,0,0,2,2,0,0.0,0.001,0.0,0,0.0230043009710347,0,1,0.737416240478715,1,0,0.1233,0.1233,LOW,0,0,0
299,BENIGN,0,9,1638,182.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0118157504691562,0,0,0.0018,0.0018,LOW,0,0,0
300,BENIGN,0,9,1876,208.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0245399835897108,1,0,0.0037,0.0037,LOW,0,0,0
301,BENIGN,0,8,1102,137.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0194068564961411,1,0,0.0029,0.0029,LOW,0,0,0
303,ICMP_FLOOD,1,130,67395,518.42,1,1,2,0,9,4,120,0,3,2,1,1.0,0.0076,0.0197,1,0.9739321834645928,1,1,0.7509762047674199,0,1,0.9483,0.9483,HIGH,1,1,1
304,ICMP_FLOOD,1,176,93894,533.49,1,1,2,0,8,3,167,0,3,2,1,1.0,0.0057,0.0011,1,0.949208268128144,1,1,0.7455433799340866,1,1,0.9339,0.9339,HIGH,1,1,1
305,ICMP_FLOOD,1,185,95670,517.14,2,2,4,0,17,7,166,0,3,3,2,1.0,0.0054,0.0016,1,0.8102362038636908,1,1,0.815241853759447,0,1,0.8679,0.8679,HIGH,1,1,1
306,ICMP_FLOOD,1,59,28862,489.19,1,1,2,0,9,4,49,0,3,2,1,1.0,0.0155,0.0749,1,0.9559281878696204,1,1,0.7456337669654565,0,1,0.9376,0.9376,HIGH,1,1,1
308,BENIGN,0,18,1984,110.22,2,2,4,0,16,6,0,0,2,3,2,1.0,0.0425,0.1541,0,0.0976278644602687,0,0,0.4897915479153375,1,0,0.1272,0.1272,LOW,0,0,0
309,BENIGN,0,9,1065,118.33,1,1,2,0,7,2,1,0,2,2,1,1.0,0.005,0.0063,0,0.0,0,0,0.2189815285090475,0,0,0.0328,0.0328,LOW,0,0,0
310,BENIGN,0,10,1666,166.6,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0319264528462317,0,0,0.0054,0.0054,LOW,0,0,0
311,BENIGN,0,10,1113,111.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.0010008741258741,0,0,0.0855998404633982,1,0,0.0134,0.0134,LOW,0,0,0
312,BENIGN,0,9,1408,156.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0010620007410465,0,0,0.0002,0.0002,LOW,0,0,0
313,BENIGN,0,10,2127,212.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0458308844153878,0,0,0.0075,0.0075,LOW,0,0,0
314,BENIGN,0,9,995,110.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0209240295556314,1,0,0.0031,0.0031,LOW,0,0,0
316,BENIGN,0,9,1124,124.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0120994664740447,0,0,0.0018,0.0018,LOW,0,0,0
317,BENIGN,0,14,1894,135.29,2,2,2,0,12,5,0,0,2,3,2,1.0,0.0549,0.1782,0,0.2065852994216692,0,1,0.5712041650331405,1,0,0.1993,0.1993,LOW,0,0,0
318,BENIGN,0,5,1152,230.4,0,0,2,0,5,2,0,0,2,2,0,0.0,0.0045,0.0045,0,0.1671299177823624,0,1,0.5904993817617591,1,0,0.1805,0.1805,LOW,0,0,0
319,BENIGN,0,11,1714,155.82,2,1,2,0,9,4,0,0,2,2,2,2.0,0.0815,0.2339,0,0.2150967219276782,0,1,0.5843979696849969,0,0,0.206,0.206,LOW,0,0,0
320,BENIGN,0,79,14139,178.97,8,9,18,0,71,26,0,0,2,10,8,0.889,0.0107,0.0424,0,0.0048618798949688,0,1,0.8585830845198973,0,0,0.1315,0.4,MEDIUM,0,0,0
322,BENIGN,0,8,751,93.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0290856779790635,0,0,0.0044,0.0044,LOW,0,0,0
323,BENIGN,0,10,2404,240.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0529187036426356,0,0,0.0086,0.0086,LOW,0,0,0
324,BENIGN,0,9,1301,144.56,1,1,2,0,7,2,1,0,3,2,1,1.0,0.005,0.0063,0,0.0213362436918514,1,0,0.4639019527517525,1,0,0.0813,0.0813,LOW,0,0,0
325,BENIGN,0,19,3975,209.21,2,2,4,0,17,7,0,0,2,3,2,1.0,0.0463,0.1755,0,0.0004495484884177,0,0,0.4809691597611066,1,0,0.0724,0.0724,LOW,0,0,0
327,BENIGN,0,8,862,107.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0222153307637131,0,0,0.0033,0.0033,LOW,0,0,0
328,BENIGN,0,9,1812,201.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0183117581583713,0,0,0.0027,0.0027,LOW,0,0,0
329,BENIGN,0,10,1642,164.2,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0306614857521541,0,0,0.0052,0.0052,LOW,0,0,0
330,BENIGN,0,10,2465,246.5,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.05632594871923,0,0,0.0091,0.0091,LOW,0,0,0
332,BENIGN,0,18,2489,138.28,2,2,4,0,16,6,0,0,2,3,2,1.0,0.0389,0.1399,0,0.1044190363056296,0,0,0.4675850633546314,1,0,0.1276,0.1276,LOW,0,0,0
334,BENIGN,0,9,1724,191.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0134433971258782,0,0,0.002,0.002,LOW,0,0,0
335,BENIGN,0,8,870,108.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0222153307637131,0,0,0.0033,0.0033,LOW,0,0,0
336,BENIGN,0,9,1130,125.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0130783913963493,1,0,0.002,0.002,LOW,0,0,0
338,BENIGN,0,18,3390,188.33,2,2,4,0,16,6,0,0,3,3,2,1.0,0.0374,0.1335,0,0.0640158164198426,1,0,0.5230928099962651,0,0,0.1137,0.1137,LOW,0,0,0
