window_id,packet_count,byte_count,mean_pkt_size,syn_count,synack_count,fin_count,rst_count,ack_count,psh_count,icmp_count,udp_count,unique_src,unique_dst_ports,new_connections,syn_to_synack_ratio,iat_mean,iat_std,attack_type,is_attack
1210,9,1211,134.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1211,9,1501,166.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1212,8,1165,145.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1213,8,605,75.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1215,9,1240,137.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1216,8,1081,135.12,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1217,8,1210,151.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1219,10,1817,181.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1220,8,1029,128.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1221,10,1334,133.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1223,10,2744,274.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1224,9,1516,168.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1225,50,9281,185.62,6,6,10,0,44,17,0,0,2,7,6,1.0,0.0064,0.0096,BENIGN,0
1226,31,5083,163.97,3,3,8,0,28,10,0,0,2,5,3,1.0,0.0109,0.0371,BENIGN,0
1227,9,1035,115.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1228,9,1935,215.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1229,8,1140,142.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1231,10,2241,224.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1232,10,2104,210.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1233,9,1333,148.11,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1234,10,2681,268.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1236,18,3596,199.78,2,2,4,0,16,6,0,0,3,3,2,1.0,0.0381,0.1365,BENIGN,0
1237,8,703,87.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1238,9,1844,204.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1239,10,2561,256.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1241,10,1805,180.5,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1242,10,2717,271.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1243,10,2437,243.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1244,11,2913,264.82,1,1,2,0,9,4,1,0,2,2,1,1.0,0.004,0.0037,BENIGN,0
1245,9,1415,157.22,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1247,10,1397,139.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1249,11,2145,195.0,1,1,2,0,9,4,1,0,3,2,1,1.0,0.004,0.0037,BENIGN,0
1250,10,2373,237.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1251,19,4021,211.63,2,2,4,0,17,7,0,0,3,3,2,1.0,0.0476,0.1809,BENIGN,0
1252,10,1590,159.0,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,BENIGN,0
1254,8,1187,148.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1255,10,1462,146.2,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1256,19,4614,242.84,2,2,4,0,17,7,0,0,3,3,2,1.0,0.0376,0.1396,BENIGN,0
1258,9,1509,167.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1260,9,1081,120.11,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1261,8,633,79.12,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1262,8,1062,132.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1263,8,757,94.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1264,91,16956,186.33,10,10,20,0,81,31,0,0,3,11,10,1.0,0.0074,0.0237,BENIGN,0
1266,8,653,81.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1267,10,1508,150.8,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,BENIGN,0
1268,20,3634,181.7,2,2,4,0,18,8,0,0,2,3,2,1.0,0.0357,0.1362,BENIGN,0
1269,8,914,114.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1270,10,2755,275.5,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1271,8,721,90.12,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1272,10,1366,136.6,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1273,9,1280,142.22,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1275,10,1646,164.6,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,BENIGN,0
1277,10,2473,247.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1278,9,1505,167.22,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1280,8,778,97.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1281,8,1125,140.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1282,8,895,111.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1283,10,1458,145.8,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1285,8,991,123.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1286,11,1791,162.82,1,1,2,0,9,4,1,0,3,2,1,1.0,0.004,0.0037,BENIGN,0
1288,10,1378,137.8,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1289,19,2434,128.11,2,2,4,0,15,5,2,0,2,3,2,1.0,0.0383,0.1387,BENIGN,0
1290,10,2507,250.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1291,8,962,120.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1292,9,1230,136.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1293,9,1670,185.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1294,9,952,105.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1295,10,1405,140.5,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1296,8,655,81.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1297,10,1354,135.4,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,BENIGN,0
1298,9,979,108.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1300,84,48770,580.6,1,1,2,0,7,2,76,0,3,2,1,1.0,0.0073,0.0126,ICMP_FLOOD,1
1301,176,97487,553.9,1,1,2,0,8,3,167,0,3,2,1,1.0,0.0057,0.0012,ICMP_FLOOD,1
1302,174,91118,523.67,1,1,2,0,7,2,166,0,3,2,1,1.0,0.0057,0.0011,ICMP_FLOOD,1
1303,154,65733,426.84,7,7,14,0,55,20,92,0,3,8,7,1.0,0.0039,0.0032,ICMP_FLOOD,1
1304,8,1030,128.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1305,13,1856,142.77,2,2,2,0,11,4,0,0,2,3,2,1.0,0.0567,0.1753,BENIGN,0
1306,12,1422,118.5,1,1,4,0,11,3,0,0,2,3,1,1.0,0.0582,0.1733,BENIGN,0
1307,9,1298,144.22,1,1,2,0,7,2,1,0,2,2,1,1.0,0.005,0.0063,BENIGN,0
1308,8,701,87.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1309,9,936,104.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1310,9,1269,141.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1311,6,914,152.33,1,1,1,0,5,2,0,0,2,2,1,1.0,0.006,0.0074,BENIGN,0
1312,57,9792,171.79,6,6,13,0,51,19,0,0,2,8,6,1.0,0.0174,0.0919,BENIGN,0
1313,27,5040,186.67,3,3,6,0,24,9,0,0,2,4,3,1.0,0.0046,0.0053,BENIGN,0
1314,9,1724,191.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1315,10,1794,179.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1317,10,1610,161.0,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1318,9,876,97.33,1,1,2,0,7,2,1,0,3,2,1,1.0,0.005,0.0063,BENIGN,0
1319,8,857,107.12,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1320,9,1730,192.22,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1321,8,629,78.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1323,10,2462,246.2,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1325,8,700,87.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1326,11,2304,209.45,1,1,2,0,9,4,1,0,2,2,1,1.0,0.004,0.0037,BENIGN,0
1328,98,18023,183.91,11,11,22,0,87,32,0,0,2,12,11,1.0,0.006,0.0085,BENIGN,0
1329,10,1908,190.8,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1331,10,1176,117.6,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1332,10,1584,158.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1333,8,987,123.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1334,10,2153,215.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1335,9,1611,179.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1337,8,1140,142.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1338,8,1191,148.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1339,5,842,168.4,1,1,0,0,4,2,0,0,2,2,1,1.0,0.0025,0.0026,BENIGN,0
1340,12,1732,144.33,1,1,4,0,11,3,0,0,3,3,1,1.0,0.0629,0.1834,BENIGN,0
1342,9,1838,204.22,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1343,10,1810,181.0,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1344,8,1134,141.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1345,9,1432,159.11,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1347,8,945,118.12,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1348,10,1688,168.8,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1349,8,735,91.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1350,10,1730,173.0,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1352,91,16734,183.89,10,10,20,0,81,31,0,0,2,11,10,1.0,0.0062,0.0098,BENIGN,0
1353,10,1216,121.6,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1354,17,2398,141.06,2,2,4,0,15,5,0,0,2,3,2,1.0,0.0051,0.0065,BENIGN,0
1355,54,10080,186.67,6,6,12,0,48,18,0,0,2,7,6,1.0,0.0048,0.0073,BENIGN,0
1356,9,1494,166.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1357,10,1411,141.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1358,9,1877,208.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1360,10,2597,259.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1361,10,2403,240.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1363,10,2605,260.5,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1364,8,1184,148.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1365,9,2075,230.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1366,8,732,91.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1368,8,1232,154.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1369,8,995,124.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1370,9,754,83.78,1,1,2,0,7,2,1,0,2,2,1,1.0,0.005,0.0063,BENIGN,0
1371,10,2610,261.0,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1372,10,1320,132.0,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1373,8,1273,159.12,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1374,9,1985,220.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1376,10,1094,109.4,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,BENIGN,0
1377,9,1485,165.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1379,9,1745,193.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1381,10,2267,226.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1382,10,1786,178.6,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1383,10,2928,292.8,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1384,10,1648,164.8,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1385,8,1244,155.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1386,18,3414,189.67,2,2,4,0,16,6,0,0,3,3,2,1.0,0.0372,0.1329,BENIGN,0
1387,9,1044,116.0,1,1,2,0,7,2,1,0,3,2,1,1.0,0.005,0.0063,BENIGN,0
1388,10,1511,151.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1390,8,827,103.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1391,8,795,99.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1392,8,883,110.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1393,10,1434,143.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1395,9,1161,129.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1396,9,1060,117.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1397,10,2761,276.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1398,9,2018,224.22,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1400,15,1811,120.73,2,2,3,0,13,5,0,0,3,3,2,1.0,0.0516,0.1717,STEALTH_WEB,1
1401,10,1758,175.8,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1402,8,839,104.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1403,6,643,107.17,1,1,1,0,5,2,0,0,2,2,1,1.0,0.004,0.0038,STEALTH_WEB,1
1404,10,1317,131.7,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,BENIGN,0
1405,10,1004,100.4,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,BENIGN,0
1406,10,2254,225.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1407,14,1490,106.43,2,2,3,0,12,4,0,0,3,3,2,1.0,0.0271,0.0792,STEALTH_WEB,1
1409,8,1082,135.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1410,10,1219,121.9,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1411,14,1502,107.29,2,2,3,0,12,4,0,0,3,3,2,1.0,0.0522,0.1659,STEALTH_WEB,1
1413,89,15953,179.25,10,10,20,0,79,29,0,0,2,11,10,1.0,0.0043,0.0068,BENIGN,0
1414,10,1331,133.1,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,BENIGN,0
1415,16,2340,146.25,2,2,3,0,14,6,0,0,3,3,2,1.0,0.0151,0.0427,STEALTH_WEB,1
1416,10,2087,208.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1417,9,923,102.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1418,9,1774,197.11,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1419,9,1324,147.11,1,1,2,0,7,2,1,0,2,2,1,1.0,0.005,0.0063,BENIGN,0
1420,6,634,105.67,1,1,1,0,5,2,0,0,2,2,1,1.0,0.004,0.0038,STEALTH_WEB,1
1421,11,1619,147.18,1,1,2,0,9,4,1,0,2,2,1,1.0,0.004,0.0037,BENIGN,0
1423,71,12614,177.66,8,8,16,0,63,23,0,0,2,9,8,1.0,0.0053,0.0076,BENIGN,0
1424,6,634,105.67,1,1,1,0,5,2,0,0,2,2,1,1.0,0.004,0.0038,STEALTH_WEB,1
1425,20,3201,160.05,2,2,4,0,17,7,1,0,2,3,2,1.0,0.0402,0.1537,BENIGN,0
1426,9,1677,186.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1428,86,15294,177.84,10,10,19,0,76,28,0,0,3,11,10,1.0,0.0099,0.044,STEALTH_WEB,1
1429,10,1452,145.2,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1430,9,1169,129.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1431,9,1773,197.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1432,6,643,107.17,1,1,1,0,5,2,0,0,2,2,1,1.0,0.004,0.0038,STEALTH_WEB,1
1433,8,643,80.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1434,10,1574,157.4,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,BENIGN,0
1435,9,1833,203.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1436,9,1435,159.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1437,15,2104,140.27,2,2,3,0,13,5,0,0,3,3,2,1.0,0.0577,0.1937,STEALTH_WEB,1
1439,9,1376,152.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1441,14,1793,128.07,2,2,3,0,12,4,0,0,3,3,2,1.0,0.0132,0.0311,STEALTH_WEB,1
1442,19,4844,254.95,2,2,4,0,17,7,0,0,3,3,2,1.0,0.0391,0.1458,BENIGN,0
1444,20,4150,207.5,2,2,4,0,17,7,1,0,2,3,2,1.0,0.0384,0.1459,BENIGN,0
1445,6,643,107.17,1,1,1,0,5,2,0,0,2,2,1,1.0,0.004,0.0038,STEALTH_WEB,1
1446,8,790,98.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1447,8,1245,155.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1448,9,1723,191.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1449,16,2182,136.38,2,2,3,0,13,5,1,0,3,3,2,1.0,0.0168,0.0472,STEALTH_WEB,1
1451,8,1123,140.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1452,9,1311,145.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1453,8,1105,138.12,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1454,20,2754,137.7,3,3,3,0,17,7,0,0,3,4,3,1.0,0.0503,0.1384,STEALTH_WEB,1
1455,6,909,151.5,0,0,2,0,6,3,0,0,2,2,0,0.0,0.0044,0.004,BENIGN,0
1456,8,1111,138.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1457,9,1227,136.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1458,11,1505,136.82,2,2,1,0,9,4,0,0,3,3,2,1.0,0.0848,0.2444,STEALTH_WEB,1
1459,4,641,160.25,0,0,2,0,4,1,0,0,2,2,0,0.0,0.006,0.0071,BENIGN,0
1460,8,815,101.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1461,16,2210,138.12,2,2,3,0,14,6,0,0,3,3,2,1.0,0.0343,0.1144,STEALTH_WEB,1
1462,8,1019,127.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1464,81,14524,179.31,9,9,18,0,72,27,0,0,2,10,9,1.0,0.0055,0.008,BENIGN,0
1465,15,2627,175.13,2,2,3,0,13,5,0,0,3,3,2,1.0,0.0149,0.0397,STEALTH_WEB,1
1467,10,1791,179.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1468,9,1925,213.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1469,8,1152,144.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1471,8,1215,151.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1472,8,1273,159.12,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1473,9,1839,204.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1475,98,17889,182.54,11,11,22,0,87,32,0,0,2,12,11,1.0,0.0048,0.0068,BENIGN,0
1476,10,2349,234.9,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1477,9,772,85.78,1,1,2,0,7,2,1,0,2,2,1,1.0,0.005,0.0063,BENIGN,0
1479,8,1036,129.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1480,13,2096,161.23,2,2,2,0,11,4,0,0,3,3,2,1.0,0.0814,0.2575,BENIGN,0
1481,4,204,51.0,0,0,2,0,3,0,1,0,2,2,0,0.0,0.0033,0.0033,BENIGN,0
1482,10,2434,243.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1483,9,1678,186.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1484,9,927,103.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1485,9,952,105.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1487,97,16617,171.31,11,11,22,0,86,31,0,0,3,12,11,1.0,0.0072,0.021,BENIGN,0
1489,95,17076,179.75,11,11,20,0,84,32,0,0,3,12,11,1.0,0.0101,0.0526,BENIGN,0
1490,7,2095,299.29,1,0,2,0,6,3,0,0,3,2,1,1.0,0.1661,0.3617,BENIGN,0
1491,7,956,136.57,0,1,2,0,7,2,0,0,2,2,0,0.0,0.0052,0.007,BENIGN,0
1492,15,2852,190.13,2,2,2,0,13,6,0,0,2,3,2,1.0,0.0599,0.2031,BENIGN,0
1493,3,120,40.0,0,0,2,0,3,0,0,0,2,2,0,0.0,0.001,0.0,BENIGN,0
1494,9,1546,171.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1495,10,2883,288.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1496,11,1287,117.0,1,1,2,0,9,4,1,0,3,2,1,1.0,0.004,0.0037,BENIGN,0
1498,16,2183,136.44,2,2,2,0,14,7,0,0,2,3,2,1.0,0.064,0.2271,BENIGN,0
1499,11,782,71.09,1,1,4,0,10,2,0,0,2,3,1,1.0,0.0962,0.2773,BENIGN,0
1501,10,2182,218.2,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1502,8,1104,138.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1503,9,1752,194.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1504,130,6957,53.52,68,1,2,53,62,4,0,0,3,122,68,68.0,0.0061,0.0054,SYN_SCAN,1
1505,148,5920,40.0,84,0,0,64,64,0,0,0,2,148,84,84.0,0.0068,0.0055,SYN_SCAN,1
1506,164,7235,44.12,84,1,2,73,80,2,0,0,3,158,84,84.0,0.0061,0.0055,SYN_SCAN,1
1507,39,2314,59.33,17,1,2,14,22,3,0,0,3,32,17,17.0,0.0092,0.0217,SYN_SCAN,1
1508,9,1953,217.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1509,10,2637,263.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1510,9,1130,125.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1511,10,1414,141.4,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,BENIGN,0
